data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
"02/09/2020";"20:53:00";"280";"ac02 - Aci";"102";"BR-364/GO";"Leste";"Colisão lateral no sentido contrário";2;0;0;0;0;0;0;0;0;0;2;0;1;0;0
"03/09/2020";"08:12:00";"65";"ac02 - Aci";"751";"BR-365/MG";"Leste";"Choque - Defensa metálica";0;0;1;1;0;0;0;0;0;0;1;1;0;0;0
"03/09/2020";"18:47:00";"235";"ac02 - Aci";"836";"BR-365/MG";"Oeste";"Atropelamento de Animal";0;0;0;1;0;0;0;0;0;0;0;1;1;0;0
"04/09/2020";"10:49:00";"121";"ac03 - Aci";"653";"BR-365/MG";"Leste";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"06/09/2020";"02:05:00";"12";"ac02 - Aci";"820";"BR-365/MG";"Oeste";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;2;1;0;0
"07/09/2020";"11:37:00";"86";"ac03 - Aci";"764";"BR-365/MG";"Leste";"Choque - Talude";0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"07/09/2020";"18:36:00";"200";"ac02 - Aci";"116,5";"BR-364/GO";"Oeste";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;0;2;0;0
"09/09/2020";"07:19:00";"37";"ac02 - Aci";"658";"BR-365/MG";"Leste";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"10/09/2020";"22:32:00";"267";"ac03 - Aci";"706,499";"BR-365/MG";"Leste";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"11/09/2020";"16:59:00";"201";"ac02 - Aci";"66";"BR-364/GO";"Leste";"Capotamento";0;0;0;0;0;0;0;0;0;1;0;0;2;0;0
"12/09/2020";"11:11:00";"126";"ac03 - Aci";"647";"BR-365/MG";"Leste";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"12/09/2020";"21:37:00";"280";"ac02 - Aci";"664,9";"BR-365/MG";"Leste";"Choque - Poste";1;0;0;0;0;0;0;0;0;0;0;2;1;0;0
"14/09/2020";"06:08:00";"40";"ac02 - Aci";"105";"BR-364/GO";"Oeste";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"16/09/2020";"04:12:00";"29";"ac02 - Aci";"646";"BR-365/MG";"Oeste";"Tombamento";0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
"16/09/2020";"18:51:00";"272";"ac02 - Aci";"765";"BR-365/MG";"Leste";"Colisão Frontal";0;0;0;0;0;0;0;0;0;2;0;1;1;0;0
"17/09/2020";"14:23:00";"180";"ac02 - Aci";"646";"BR-365/MG";"Oeste";"Atropelamento - Sem Informação";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
"17/09/2020";"19:45:00";"278";"ac02 - Aci";"627";"BR-365/MG";"Leste";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"18/09/2020";"01:48:00";"14";"ac02 - Aci";"714,3";"BR-365/MG";"Oeste";"Capotamento";0;0;0;0;0;0;0;0;0;1;1;2;1;0;0
"18/09/2020";"10:52:00";"126";"ac03 - Aci";"756";"BR-365/MG";"Leste";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"18/09/2020";"23:01:00";"335";"ac03 - Aci";"645,6";"BR-365/MG";"Leste";"Choque - Sinalização";1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"20/09/2020";"05:01:00";"25";"ac03 - Aci";"17,4";"BR-364/GO";"Oeste";"Colisão Traseira";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"20/09/2020";"13:28:00";"145";"ac02 - Aci";"867";"BR-365/MG";"Oeste";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;0;2;0;0
"21/09/2020";"08:58:00";"85";"ac03 - Aci";"796";"BR-365/MG";"Leste";"Colisão Traseira";0;0;0;0;0;0;0;0;0;2;2;0;0;0;0
"21/09/2020";"09:04:00";"87";"ac02 - Aci";"654";"BR-365/MG";"Oeste";"Capotamento";1;0;0;0;0;0;0;0;0;0;3;1;0;0;0
"21/09/2020";"10:34:00";"113";"ac02 - Aci";"846";"BR-365/MG";"Leste";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"21/09/2020";"11:28:00";"130";"ac03 - Aci";"705,8";"BR-365/MG";"Oeste";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"21/09/2020";"13:01:00";"151";"ac02 - Aci";"643";"BR-365/MG";"Leste";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;2;1;0;0
"21/09/2020";"13:05:00";"154";"ac02 - Aci";"643";"BR-365/MG";"Leste";"Atropelamento - Pedestre";1;0;0;0;0;0;0;0;0;0;0;1;0;2;0
"21/09/2020";"14:27:00";"178";"ac03 - Aci";"171";"BR-364/GO";"Leste";"Saida de Pista";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"21/09/2020";"14:41:00";"181";"ac03 - Aci";"652,5";"BR-365/MG";"Leste";"Choque - Outros";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"21/09/2020";"20:30:00";"272";"ac03 - Aci";"706";"BR-365/MG";"Leste";"Colisão lateral no mesmo sentido";1;0;0;0;0;0;0;0;0;1;5;0;0;0;0
"21/09/2020";"23:27:00";"302";"ac02 - Aci";"856";"BR-365/MG";"Oeste";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"24/09/2020";"13:41:00";"196";"ac02 - Aci";"752";"BR-365/MG";"Leste";"Choque - Poste";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"25/09/2020";"13:32:00";"164";"ac03 - Aci";"861";"BR-365/MG";"Leste";"Capotamento";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"25/09/2020";"21:56:00";"296";"ac03 - Aci";"114";"BR-364/GO";"Leste";"Colisão lateral no mesmo sentido";1;0;0;0;0;0;0;0;0;1;7;0;0;0;0
"26/09/2020";"22:24:00";"310";"ac03 - Aci";"756";"BR-365/MG";"Leste";"Choque - Talude";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"26/09/2020";"23:23:00";"320";"ac03 - Aci";"37,7";"BR-364/GO";"Oeste";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"27/09/2020";"00:00:00";"1";"ac03 - Aci";"756";"BR-365/MG";"Oeste";"Choque - Elemento de Drenagem";1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"27/09/2020";"11:16:00";"108";"ac03 - Aci";"629,5";"BR-365/MG";"Oeste";"Choque - Meio fio";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"28/09/2020";"17:56:00";"254";"ac03 - Aci";"765,98";"BR-365/MG";"Oeste";"Choque - Meio fio";0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"29/09/2020";"16:16:00";"225";"ac03 - Aci";"676,17";"BR-365/MG";"Oeste";"Choque - Elemento de Drenagem";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"01/10/2020";"08:28:00";"72";"ac02 - Aci";"685,2";"BR-365/MG";"Leste";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
"01/10/2020";"15:50:00";"183";"ac02 - Aci";"682";"BR-365/MG";"Leste";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
"02/10/2020";"08:51:00";"102";"ac03 - Aci";"682";"BR-365/MG";"Oeste";"Colisão Traseira";1;0;0;0;0;0;0;0;0;1;4;0;0;0;0
"02/10/2020";"15:50:00";"247";"ac03 - Aci";"704,6";"BR-365/MG";"Leste";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
"02/10/2020";"17:44:00";"288";"ac03 - Aci";"647,7";"BR-365/MG";"Leste";"Choque - Cancela de Pedagio";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"03/10/2020";"06:04:00";"50";"ac03 - Aci";"633";"BR-365/MG";"Leste";"Colisão lateral no mesmo sentido";0;0;1;0;0;0;0;0;0;1;3;0;0;0;0
"03/10/2020";"12:21:00";"129";"ac02 - Aci";"737";"BR-365/MG";"Oeste";"Colisão Traseira";1;0;0;1;0;0;0;0;0;0;1;2;0;0;0
"03/10/2020";"17:13:00";"216";"ac02 - Aci";"711";"BR-365/MG";"Oeste";"Choque - Sinalização";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"03/10/2020";"17:33:00";"219";"ac02 - Aci";"65";"BR-364/GO";"Leste";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"04/10/2020";"07:35:00";"42";"ac02 - Aci";"756";"BR-365/MG";"Leste";"Choque - Meio fio";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"04/10/2020";"17:43:00";"196";"ac02 - Aci";"767";"BR-365/MG";"Oeste";"Queda de Ciclista";0;2;0;0;0;0;0;0;0;0;0;1;0;0;0
"05/10/2020";"15:44:00";"191";"ac03 - Aci";"718";"BR-365/MG";"Oeste";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"06/10/2020";"12:39:00";"168";"ac03 - Aci";"646";"BR-365/MG";"Oeste";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"07/10/2020";"08:46:00";"100";"ac03 - Aci";"63";"BR-364/GO";"Leste";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"07/10/2020";"13:27:00";"180";"ac03 - Aci";"645,6";"BR-365/MG";"Oeste";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
"08/10/2020";"00:37:00";"4";"ac02 - Aci";"662";"BR-365/MG";"Leste";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"08/10/2020";"10:42:00";"110";"ac02 - Aci";"653";"BR-365/MG";"Oeste";"Tombamento";0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
"08/10/2020";"17:16:00";"223";"ac02 - Aci";"779";"BR-365/MG";"Leste";"Choque - Arvore";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"08/10/2020";"17:47:00";"231";"ac02 - Aci";"694";"BR-365/MG";"Oeste";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"08/10/2020";"19:51:00";"260";"ac03 - Aci";"706";"BR-365/MG";"Leste";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;1;0;0;0;0
"10/10/2020";"14:57:00";"205";"ac02 - Aci";"633";"BR-365/MG";"Oeste";"Choque - Defensa metálica";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"11/10/2020";"02:49:00";"15";"ac03 - Aci";"758";"BR-365/MG";"Leste";"Capotamento";1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"11/10/2020";"19:50:00";"191";"ac03 - Aci";"59,25";"BR-364/GO";"Leste";"Choque - Meio fio";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"12/10/2020";"09:59:00";"96";"ac03 - Aci";"695";"BR-365/MG";"Leste";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"12/10/2020";"15:43:00";"183";"ac03 - Aci";"731";"BR-365/MG";"Leste";"Engavetamento";3;0;0;0;0;0;0;0;0;0;7;0;0;0;0
"12/10/2020";"19:07:00";"246";"ac03 - Aci";"21,3";"BR-364/GO";"Oeste";"Colisão lateral no mesmo sentido";2;0;0;0;0;0;0;0;0;0;7;0;0;0;0
"12/10/2020";"20:30:00";"267";"ac02 - Aci";"706";"BR-365/MG";"Oeste";"Colisão Transversal";1;0;1;0;0;0;0;0;0;0;2;0;4;0;0
"13/10/2020";"14:04:00";"160";"ac02 - Aci";"173";"BR-364/GO";"Leste";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"13/10/2020";"19:04:00";"241";"ac03 - Aci";"791,5";"BR-365/MG";"Oeste";"Atropelamento de Animal";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"15/10/2020";"12:52:00";"169";"ac02 - Aci";"774";"BR-365/MG";"Oeste";"Capotamento";1;0;0;0;0;1;0;0;0;0;0;2;0;0;0
"16/10/2020";"17:36:00";"225";"ac02 - Aci";"636";"BR-365/MG";"Leste";"Atropelamento de Animal";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
"16/10/2020";"19:26:00";"253";"ac02 - Aci";"125,5";"BR-364/GO";"Leste";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"17/10/2020";"05:09:00";"33";"ac01 - Aci";"687";"BR-365/MG";"Leste";"Atropelamento - Pedestre";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"17/10/2020";"08:26:00";"69";"ac03 - Aci";"657";"BR-365/MG";"Leste";"Choque - Sinalização";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"17/10/2020";"13:13:00";"135";"ac03 - Aci";"697";"BR-365/MG";"Oeste";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"17/10/2020";"18:58:00";"205";"ac01 - Aci";"40,5";"BR-364/GO";"Leste";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"17/10/2020";"23:50:00";"258";"ac02 - Aci";"671";"BR-365/MG";"Leste";"Choque - Objeto sobre a pista";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"18/10/2020";"04:06:00";"23";"ac03 - Aci";"843";"BR-365/MG";"Oeste";"Saida de Pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"18/10/2020";"04:33:00";"27";"ac02 - Aci";"16";"BR-364/GO";"Leste";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;4;0;1;0;0
"18/10/2020";"21:04:00";"225";"ac02 - Aci";"93,12";"BR-364/GO";"Oeste";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;2;1;0;0;0
"19/10/2020";"06:54:00";"41";"ac03 - Aci";"706";"BR-365/MG";"Oeste";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"20/10/2020";"13:25:00";"124";"ac02 - Aci";"643";"BR-365/MG";"Oeste";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"20/10/2020";"23:02:00";"213";"ac02 - Aci";"705";"BR-365/MG";"Leste";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;1;1;0;0;0
"22/10/2020";"18:41:00";"244";"ac02 - Aci";"16,2";"BR-364/GO";"Leste";"Capotamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"23/10/2020";"00:04:00";"1";"ac02 - Aci";"675,2";"BR-365/MG";"Oeste";"Capotamento";0;0;2;0;0;0;0;0;0;0;2;2;0;0;0
"23/10/2020";"11:38:00";"140";"ac02 - Aci";"756";"BR-365/MG";"Leste";"Colisão Traseira";0;0;0;1;0;0;0;0;0;1;1;1;0;0;0
"24/10/2020";"04:49:00";"28";"ac02 - Aci";"706";"BR-365/MG";"Oeste";"Colisão lateral no mesmo sentido";0;0;0;0;0;1;0;0;0;2;6;1;0;0;0
"24/10/2020";"05:01:00";"31";"ac03 - Aci";"706";"BR-365/MG";"Leste";"Choque - Sinalização";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"24/10/2020";"15:02:00";"147";"ac02 - Aci";"759";"BR-365/MG";"Oeste";"Colisão Transversal";1;0;0;0;0;0;0;0;0;1;1;3;0;0;0
"24/10/2020";"21:28:00";"219";"ac03 - Aci";"727";"BR-365/MG";"Oeste";"Choque - Barranco";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"25/10/2020";"15:13:00";"108";"ac03 - Aci";"673";"BR-365/MG";"Oeste";"Choque - Elemento de Drenagem";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"25/10/2020";"22:47:00";"179";"ac02 - Aci";"789";"BR-365/MG";"Leste";"Choque - Outros";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"27/10/2020";"21:24:00";"276";"ac02 - Aci";"14,2";"BR-364/GO";"Leste";"Tombamento";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
"28/10/2020";"12:11:00";"143";"ac03 - Aci";"704";"BR-365/MG";"Leste";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;6;0;0;0;0
"29/10/2020";"07:30:00";"45";"ac03 - Aci";"667,6";"BR-365/MG";"Oeste";"Colisão lateral no mesmo sentido";0;0;4;0;0;0;0;0;0;0;4;0;0;0;0
"29/10/2020";"16:25:00";"198";"ac02 - Aci";"181";"BR-364/GO";"Leste";"Capotamento";0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
"31/10/2020";"12:34:00";"139";"ac02 - Aci";"844,3";"BR-365/MG";"Leste";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"31/10/2020";"22:21:00";"280";"ac01 - Aci";"637";"BR-365/MG";"Leste";"Colisão Traseira";0;0;1;0;0;0;0;0;0;1;1;5;1;2;1
"04/11/2020";"16:49:00";"214";"ac03 - Aci";"627";"BR-365/MG";"Oeste";"Choque - Objeto sobre a pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"04/11/2020";"18:13:00";"234";"ac02 - Aci";"764";"BR-365/MG";"Leste";"Colisão Traseira";0;0;1;1;0;0;0;0;0;0;1;2;0;0;0
"06/11/2020";"20:55:00";"277";"ac03 - Aci";"706,7";"BR-365/MG";"Leste";"Saida de Pista";0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"06/11/2020";"23:36:00";"301";"ac03 - Aci";"148,75";"BR-364/GO";"Leste";"Choque - Sinalização";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"09/11/2020";"04:05:00";"20";"ac02 - Aci";"58";"BR-364/GO";"Leste";"Tombamento";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"09/11/2020";"08:57:00";"72";"ac02 - Aci";"657,9";"BR-365/MG";"Leste";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;4;0;0;0
"09/11/2020";"20:09:00";"262";"ac02 - Aci";"652,3";"BR-365/MG";"Oeste";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;1;0;1;0;0
"09/11/2020";"20:58:00";"269";"ac03 - Aci";"797,12";"BR-365/MG";"Oeste";"Choque - Outros";1;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"12/11/2020";"16:46:00";"225";"ac03 - Aci";"710";"BR-365/MG";"Oeste";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
"13/11/2020";"19:50:00";"244";"ac02 - Aci";"754";"BR-365/MG";"Oeste";"Colisão Transversal";0;1;0;1;0;0;0;0;0;0;0;1;1;0;0
"14/11/2020";"03:48:00";"27";"ac02 - Aci";"796";"BR-365/MG";"Oeste";"Colisão lateral no sentido contrário";1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"14/11/2020";"14:22:00";"141";"ac03 - Aci";"645,6";"BR-365/MG";"Oeste";"Colisão lateral no mesmo sentido";1;0;1;0;0;0;0;0;0;0;2;0;0;0;0
"14/11/2020";"19:21:00";"203";"ac02 - Aci";"704,35";"BR-365/MG";"Oeste";"Colisão Traseira";1;0;1;0;0;0;0;0;0;0;6;0;1;0;0
"15/11/2020";"12:30:00";"112";"ac03 - Aci";"656";"BR-365/MG";"Oeste";"Colisão lateral no mesmo sentido";1;0;0;0;0;1;0;0;0;0;3;0;0;0;0
"15/11/2020";"23:37:00";"252";"ac02 - Aci";"754,5";"BR-365/MG";"Oeste";"Colisão Traseira";1;0;0;1;0;0;0;0;0;0;4;1;0;0;0
"16/11/2020";"08:39:00";"78";"ac02 - Aci";"749";"BR-365/MG";"Oeste";"Colisão lateral no mesmo sentido";0;0;0;1;0;0;0;0;0;1;1;1;0;0;0
"16/11/2020";"16:36:00";"227";"ac03 - Aci";"93,12";"BR-364/GO";"Leste";"Colisão Traseira";0;0;1;0;0;0;0;0;0;1;3;0;0;0;0
"16/11/2020";"16:37:00";"228";"ac03 - Aci";"628,7";"BR-365/MG";"Oeste";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"16/11/2020";"19:55:00";"282";"ac03 - Aci";"697";"BR-365/MG";"Leste";"Colisão Traseira";0;0;2;0;0;0;0;0;0;0;3;0;0;0;0
"17/11/2020";"19:05:00";"238";"ac02 - Aci";"660,4";"BR-365/MG";"Oeste";"Atropelamento de Animal";0;0;0;0;0;0;0;0;0;1;1;1;0;0;0
"17/11/2020";"19:26:00";"242";"ac03 - Aci";"660,8";"BR-365/MG";"Oeste";"Atropelamento de Animal";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"17/11/2020";"20:58:00";"261";"ac02 - Aci";"706";"BR-365/MG";"Oeste";"Choque - Meio fio";1;0;0;0;0;0;0;0;0;0;4;1;0;0;0
"18/11/2020";"23:28:00";"257";"ac03 - Aci";"647";"BR-365/MG";"Leste";"Choque - Elemento de Drenagem";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"19/11/2020";"07:40:00";"52";"ac03 - Aci";"704,35";"BR-365/MG";"Oeste";"Choque - Sinalização";0;0;1;0;0;0;0;0;0;0;4;0;0;0;0
"20/11/2020";"10:49:00";"135";"ac03 - Aci";"171";"BR-364/GO";"Oeste";"Choque - Sinalização";0;0;1;0;0;2;0;0;0;0;1;0;0;0;0
"20/11/2020";"19:37:00";"289";"ac02 - Aci";"815,9";"BR-365/MG";"Leste";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"21/11/2020";"04:07:00";"21";"ac03 - Aci";"645";"BR-365/MG";"Oeste";"Atropelamento de Animal";0;0;0;0;0;0;0;0;0;1;3;0;0;0;0
"22/11/2020";"15:27:00";"148";"ac02 - Aci";"167,4";"BR-364/GO";"Oeste";"Colisão lateral no mesmo sentido";1;0;0;0;0;0;0;0;0;1;6;1;0;0;0
"22/11/2020";"17:06:00";"173";"ac02 - Aci";"733";"BR-365/MG";"Leste";"Objeto lançado contra veículo";1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"22/11/2020";"19:52:00";"211";"ac03 - Aci";"751,86";"BR-365/MG";"Leste";"Colisão Traseira";1;0;0;0;0;0;0;0;0;1;8;0;0;0;0
"22/11/2020";"20:43:00";"220";"ac02 - Aci";"772,8";"BR-365/MG";"Oeste";"Colisão Frontal";1;0;1;0;0;0;0;0;0;0;1;1;0;0;0
"22/11/2020";"23:57:00";"251";"ac03 - Aci";"21,5";"BR-364/GO";"Oeste";"Choque - Talude";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"23/11/2020";"12:48:00";"128";"ac03 - Aci";"679";"BR-365/MG";"Leste";"Choque - Meio fio";0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"23/11/2020";"16:45:00";"178";"ac03 - Aci";"705,5";"BR-365/MG";"Leste";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"24/11/2020";"02:51:00";"19";"ac03 - Aci";"661";"BR-365/MG";"Leste";"Choque - Meio fio";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"25/11/2020";"00:09:00";"3";"ac02 - Aci";"49";"BR-364/GO";"Leste";"Queda de Moto";0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
"25/11/2020";"15:14:00";"181";"ac02 - Aci";"111";"BR-364/GO";"Oeste";"Colisão lateral no sentido contrário";0;0;1;0;0;1;0;0;0;0;1;0;1;0;0
"26/11/2020";"02:18:00";"13";"ac02 - Aci";"89";"BR-364/GO";"Leste";"Colisão Transversal";0;0;2;0;0;0;0;0;0;0;3;1;0;0;0
"26/11/2020";"12:56:00";"144";"ac02 - Aci";"669,2";"BR-365/MG";"Leste";"Capotamento";1;0;0;0;0;0;0;0;0;0;1;2;1;0;0
"26/11/2020";"16:28:00";"206";"ac03 - Aci";"706";"BR-365/MG";"Oeste";"Tombamento";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"26/11/2020";"22:24:00";"284";"ac01 - Aci";"765,98";"BR-365/MG";"Leste";"Colisão Frontal";0;0;0;0;0;0;0;0;0;2;0;0;1;0;1
"27/11/2020";"14:01:00";"154";"ac03 - Aci";"732,78";"BR-365/MG";"Leste";"Colisão lateral no sentido contrário";1;0;1;0;0;2;0;0;0;0;4;0;0;0;0
"27/11/2020";"16:59:00";"198";"ac03 - Aci";"709";"BR-365/MG";"Leste";"Engavetamento";0;0;2;0;0;1;0;0;0;1;5;0;0;0;0
"28/11/2020";"05:30:00";"32";"ac03 - Aci";"154,75";"BR-364/GO";"Oeste";"Atropelamento de Animal";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"28/11/2020";"15:50:00";"196";"ac02 - Aci";"821";"BR-365/MG";"Leste";"Colisão lateral no sentido contrário";1;0;1;0;0;0;0;0;0;0;2;1;0;0;0
"29/11/2020";"18:17:00";"177";"ac03 - Aci";"704,35";"BR-365/MG";"Leste";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"01/12/2020";"05:27:00";"31";"ac03 - Aci";"109,35";"BR-364/GO";"Leste";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
"01/12/2020";"21:34:00";"299";"ac02 - Aci";"722";"BR-365/MG";"Oeste";"Colisão Frontal";2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"03/12/2020";"20:39:00";"242";"ac03 - Aci";"796,5";"BR-365/MG";"Leste";"Atropelamento de Animal";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"04/12/2020";"16:35:00";"255";"ac03 - Aci";"706";"BR-365/MG";"Leste";"Colisão Traseira";1;0;0;0;0;0;0;0;0;1;6;0;0;0;0
"04/12/2020";"17:30:00";"277";"ac02 - Aci";"739";"BR-365/MG";"Leste";"Capotamento";1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"04/12/2020";"19:11:00";"304";"ac03 - Aci";"775,1";"BR-365/MG";"Oeste";"Choque - Objeto sobre a pista";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"04/12/2020";"20:43:00";"327";"ac03 - Aci";"706";"BR-365/MG";"Oeste";"Choque - Elemento de Drenagem";1;0;0;0;0;0;0;0;0;0;5;0;0;0;0
"05/12/2020";"19:24:00";"244";"ac02 - Aci";"641";"BR-365/MG";"Leste";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"05/12/2020";"21:37:00";"275";"ac02 - Aci";"630";"BR-365/MG";"Leste";"Objeto lançado contra veículo";0;0;1;0;0;1;0;0;0;0;1;1;0;0;0
"06/12/2020";"14:15:00";"129";"ac03 - Aci";"628";"BR-365/MG";"Oeste";"Choque - Elemento de Drenagem";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"06/12/2020";"18:06:00";"202";"ac02 - Aci";"801";"BR-365/MG";"Leste";"Capotamento";0;0;1;0;0;0;0;0;0;1;1;2;0;0;0
"06/12/2020";"18:12:00";"203";"ac02 - Aci";"782,5";"BR-365/MG";"Leste";"Capotamento";0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
"06/12/2020";"20:00:00";"224";"ac01 - Aci";"22";"BR-364/GO";"Leste";"Colisão Traseira";2;0;0;0;0;0;0;0;0;0;4;2;0;1;1
"06/12/2020";"22:07:00";"254";"ac03 - Aci";"696";"BR-365/MG";"Oeste";"Capotamento";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
